id_orig,key_0,medical_clinic,primary_school,supermarket,population
7026518,7026518,247.6,406.0,688.6,198
7026519,7026519,579.5,684.4,767.3,162
7026520,7026520,788.7,893.5,755.1,195
7026521,7026521,614.6,316.4,1157.0,129
7026522,7026522,558.8,487.5,1101.2,162
7026523,7026523,935.5,910.6,1154.7,135
7026524,7026524,1087.0,1015.7,1247.8,132
7026525,7026525,1334.1,1310.7,1300.5,120
7026526,7026526,988.4,917.1,1530.8,144
7026527,7026527,1488.0,1214.1,1454.4,150
7026528,7026528,1587.9,839.1,1824.2,135
7026529,7026529,1548.3,1028.9,2090.7,84
7026530,7026530,1872.5,763.8,2414.9,189
7026531,7026531,1851.7,573.0,2090.3,171
7026532,7026532,2051.7,943.0,2594.1,195
7026533,7026533,2063.0,627.7,2605.4,129
7026534,7026534,2519.1,364.0,3033.9,228
7026535,7026535,1242.4,2668.1,2105.5,240
7026536,7026536,1561.9,2987.5,2424.9,195
7026537,7026537,1843.0,2771.7,1771.5,180
7026538,7026538,2091.6,2900.1,2020.1,138
7026539,7026539,429.0,1854.7,1727.8,132
7026540,7026540,793.4,1874.9,2249.5,216
7026541,7026541,918.3,1825.5,2374.4,162
7026542,7026542,1298.4,1384.3,2906.3,171
7026543,7026543,1631.0,1386.5,3238.9,105
7026544,7026544,2546.3,2170.8,3048.6,192
7026545,7026545,1758.4,943.7,1724.8,198
7026546,7026546,2158.8,729.7,2125.2,120
7026547,7026547,2051.3,103.8,2593.7,132
7026548,7026548,2223.9,544.7,2462.5,114
7026549,7026549,2449.6,595.2,2416.1,105
7026550,7026550,2711.9,602.8,2678.3,141
7026551,7026551,2467.4,312.3,3009.8,123
7026552,7026552,2584.1,429.0,3126.5,135
7026553,7026553,2970.2,861.1,2936.6,117
7026554,7026554,2912.6,757.4,3285.0,174
7026555,7026555,3302.6,1193.6,3269.1,186
7026556,7026556,3269.0,1113.8,3781.8,168
7026557,7026557,3695.9,1586.8,3662.3,129
7026558,7026558,3604.8,1460.1,3843.4,189
7026559,7026559,4365.0,2213.0,4524.0,210
7026560,7026560,4369.1,2217.2,4528.2,132
7026561,7026561,753.3,2546.2,890.8,153
7026562,7026562,603.0,2500.5,740.6,186
7026563,7026563,408.1,2906.0,545.6,219
7026564,7026564,85.5,2901.4,223.0,186
7026565,7026565,565.3,3285.5,516.4,171
7026566,7026566,858.4,3266.4,786.9,150
7026567,7026567,1179.7,3558.7,1108.2,150
7026568,7026568,649.8,2617.8,578.3,144
7026569,7026569,618.3,2586.3,546.8,132
7026570,7026570,1058.3,2789.6,986.8,210
7026571,7026571,2536.3,3035.9,2670.8,225
7026572,7026572,4978.5,2826.6,5137.6,195
7026573,7026573,5363.4,3211.5,5522.5,219
7026574,7026574,5996.0,3844.1,6155.1,102
7026575,7026575,5974.2,3822.3,6133.3,183
7026576,7026576,1387.1,1886.7,1521.5,291
7026577,7026577,1838.1,2337.7,1972.6,252
7026578,7026578,1796.6,2326.3,1961.2,390
7026579,7026579,1322.3,738.0,1321.7,237
7026580,7026580,1674.6,779.1,1674.0,288
7026581,7026581,1792.6,630.7,1792.0,156
7026582,7026582,614.9,977.1,651.2,183
7026583,7026583,200.4,564.9,107.2,156
7026584,7026584,569.8,700.2,476.7,90
7026585,7026585,442.4,390.6,405.0,171
7026586,7026586,616.9,394.0,523.8,165
7026587,7026587,1037.4,590.5,944.2,168
7026588,7026588,755.4,195.3,720.1,135
7026589,7026589,891.4,261.8,854.0,126
7026590,7026590,730.7,171.5,730.2,141
7026591,7026591,1060.2,281.1,1024.9,207
7026592,7026592,832.6,260.4,832.0,108
7026593,7026593,1019.9,261.5,1019.4,111
7026594,7026594,1226.2,412.8,1225.6,138
7026595,7026595,1241.6,571.2,1241.1,189
7026596,7026596,3746.8,3300.0,3653.6,141
7026597,7026597,1972.4,1525.5,1879.2,219
7026598,7026598,3008.5,2561.7,2915.4,204
7026599,7026599,3840.0,3393.2,3746.8,183
7026600,7026600,9577.8,986.6,9513.7,150
7026601,7026601,10531.6,1037.1,10467.6,237
7026602,7026602,11033.0,1538.4,10968.9,129
7026603,7026603,8661.6,1204.5,9628.8,171
7026604,7026604,9810.6,186.1,9746.5,177
7026605,7026605,12663.4,6791.6,16222.1,156
7026606,7026606,5622.3,4991.4,5558.2,90
7026607,7026607,4011.2,4118.8,3947.1,174
7026608,7026608,3876.8,3984.4,3812.7,150
7026609,7026609,1476.9,1584.5,1412.9,99
7026610,7026610,2563.7,2671.3,2499.6,123
7026611,7026611,1688.8,1796.4,1624.7,177
7026612,7026612,7810.5,6141.0,23271.8,78
7026613,7026613,1460.8,1321.6,1313.2,213
7026614,7026614,1014.5,1122.1,950.4,186
7026615,7026615,817.1,676.9,666.0,156
7026616,7026616,1213.8,1232.9,1062.8,192
7026617,7026617,230.2,249.4,79.2,168
7026618,7026618,1926.3,2033.9,1862.2,114
7026619,7026619,2733.4,804.5,25665.1,153
7026620,7026620,3293.0,1364.1,24510.7,216
7026621,7026621,4116.7,2447.1,25136.9,147
7026622,7026622,597.7,705.3,717.1,0
7026623,7026623,1011.4,872.1,863.7,201
7026624,7026624,952.7,813.4,983.6,144
7026625,7026625,516.1,376.9,547.1,156
7026626,7026626,836.1,696.9,867.0,162
7026627,7026627,452.4,313.2,363.4,204
7026628,7026628,1231.2,1091.9,1476.4,135
7026629,7026629,795.8,656.6,826.8,141
7026630,7026630,2027.8,528.2,25915.4,114
7026631,7026631,2666.0,828.2,25774.0,156
7026632,7026632,1670.6,1271.0,26658.3,105
7026633,7026633,670.2,2388.2,27449.7,120
7026634,7026634,922.5,1493.9,26881.2,93
7026635,7026635,1035.6,1738.2,27949.7,93
7026636,7026636,920.9,2295.4,26954.9,189
7026637,7026637,1080.8,2687.3,27346.7,111
7026638,7026638,2168.4,3886.5,28948.0,69
7026639,7026639,4534.1,6252.2,31313.7,153
7026782,7026782,2731.4,3077.5,7036.8,171
7026783,7026783,3457.4,3803.5,7529.5,99
7026784,7026784,2476.5,2822.7,6782.0,111
7026786,7026786,2281.0,2627.1,4370.2,93
7026787,7026787,4482.6,4825.3,4992.6,120
7026788,7026788,4790.1,5136.3,6917.0,141
7026789,7026789,6463.8,6612.3,5286.3,171
7026791,7026791,4722.6,5065.3,5232.6,195
7026792,7026792,3951.3,4297.5,6078.2,168
7026793,7026793,4574.8,4723.3,5555.2,279
7026794,7026794,4754.8,4903.3,5791.8,177
7026795,7026795,4873.4,5055.6,7000.3,309
7026796,7026796,4474.5,4820.7,6601.4,174
7026797,7026797,4801.3,5147.4,6928.2,105
7026798,7026798,4515.3,4663.9,7122.7,129
7026799,7026799,4878.4,5224.6,7005.4,321
7026800,7026800,4863.9,5210.1,6990.8,171
7026801,7026801,4976.6,5317.9,7103.5,198
7026802,7026802,4570.5,4719.0,7179.6,174
7026803,7026803,5093.9,5340.8,5603.9,417
7026804,7026804,4388.9,4537.4,5754.4,126
7026805,7026805,4052.8,4201.3,5669.8,165
7026806,7026806,4217.6,4366.1,6240.6,210
7026807,7026807,4220.2,4368.7,5978.4,156
7026808,7026808,4317.5,4466.0,6340.5,258
7026809,7026809,4643.3,4791.8,6666.3,165
7026810,7026810,4920.9,5069.5,7270.1,132
7026811,7026811,5194.6,5343.1,7340.3,255
7026812,7026812,3920.8,4069.3,6358.1,120
7026813,7026813,4300.7,4449.2,7468.5,111
7026814,7026814,6216.4,6763.7,5246.5,213
7026816,7026816,3465.0,3613.5,5902.4,216
7026821,7026821,5320.6,3382.6,4668.9,273
