,Unnamed: 0,city,hazard,service,ethnicity,distance,pop_perc_cum,pop_perc
6190,6190,seattle,base,primary_school,american_indian,8.83088,100.0,0.0
6191,6191,seattle,base,primary_school,american_indian,9.051662,100.0,0.0
6192,6192,seattle,base,primary_school,american_indian,9.272444,100.0,0.0
6193,6193,seattle,base,primary_school,american_indian,9.493226,100.0,0.0
6194,6194,seattle,base,primary_school,american_indian,9.714008,100.0,0.0
6195,6195,seattle,base,primary_school,american_indian,9.93479,100.0,0.0
6196,6196,seattle,base,primary_school,american_indian,10.155572,100.0,0.0
6197,6197,seattle,base,primary_school,american_indian,10.376354,100.0,0.0
6198,6198,seattle,base,primary_school,american_indian,10.597136,100.0,0.0
6199,6199,seattle,base,primary_school,american_indian,10.817918,100.0,0.0
6200,6200,seattle,base,primary_school,asian,-0.0004,1.211086822,1.211086822
6201,6201,seattle,base,primary_school,asian,0.220382,7.388097214,6.177010392
6202,6202,seattle,base,primary_school,asian,0.441164,19.53871153,12.15061431
6203,6203,seattle,base,primary_school,asian,0.661946,36.24609845,16.70738693
6204,6204,seattle,base,primary_school,asian,0.882728,54.48020294,18.23410449
6205,6205,seattle,base,primary_school,asian,1.10351,70.79246695,16.31226401
6206,6206,seattle,base,primary_school,asian,1.324292,82.35741089,11.56494395
6207,6207,seattle,base,primary_school,asian,1.545074,89.9126755,7.555264604
6208,6208,seattle,base,primary_school,asian,1.765856,92.81414026,2.90146476
6209,6209,seattle,base,primary_school,asian,1.986638,95.67235192,2.85821166
6210,6210,seattle,base,primary_school,asian,2.20742,97.423518,1.75116608
6211,6211,seattle,base,primary_school,asian,2.428202,98.6252528,1.2017348
6212,6212,seattle,base,primary_school,asian,2.648984,99.26820429,0.642951498
6213,6213,seattle,base,primary_school,asian,2.869766,99.42017465,0.151970354
6214,6214,seattle,base,primary_school,asian,3.090548,99.46225875,0.042084098
6215,6215,seattle,base,primary_school,asian,3.31133,99.54058193,0.078323182
6216,6216,seattle,base,primary_school,asian,3.532112,99.54058193,0.0
6217,6217,seattle,base,primary_school,asian,3.752894,99.59435605,0.053774125
6218,6218,seattle,base,primary_school,asian,3.973676,99.67969325,0.085337199
6219,6219,seattle,base,primary_school,asian,4.194458,99.73697439,0.057281133
6220,6220,seattle,base,primary_school,asian,4.41524,99.75450943,0.017535041
6221,6221,seattle,base,primary_school,asian,4.636022,99.75450943,0.0
6222,6222,seattle,base,primary_school,asian,4.856804,99.75450943,0.0
6223,6223,seattle,base,primary_school,asian,5.077586,99.75450943,0.0
6224,6224,seattle,base,primary_school,asian,5.298368,99.86088868,0.106379248
6225,6225,seattle,base,primary_school,asian,5.51915,99.96492992,0.104041242
6226,6226,seattle,base,primary_school,asian,5.739932,99.96492992,0.0
6227,6227,seattle,base,primary_school,asian,5.960714,99.96492992,0.0
6228,6228,seattle,base,primary_school,asian,6.181496,99.96492992,0.0
6229,6229,seattle,base,primary_school,asian,6.402278,99.96492992,0.0
6230,6230,seattle,base,primary_school,asian,6.62306,99.96492992,0.0
6231,6231,seattle,base,primary_school,asian,6.843842,99.96492992,0.0
6232,6232,seattle,base,primary_school,asian,7.064624,99.96492992,0.0
6233,6233,seattle,base,primary_school,asian,7.285406,99.96492992,0.0
6234,6234,seattle,base,primary_school,asian,7.506188,99.96492992,0.0
6235,6235,seattle,base,primary_school,asian,7.72697,99.96492992,0.0
6236,6236,seattle,base,primary_school,asian,7.947752,99.96492992,0.0
6237,6237,seattle,base,primary_school,asian,8.168534,99.96492992,0.0
6238,6238,seattle,base,primary_school,asian,8.389316,99.96492992,0.0
6239,6239,seattle,base,primary_school,asian,8.610098,99.96492992,0.0
6240,6240,seattle,base,primary_school,asian,8.83088,99.96492992,0.0
6241,6241,seattle,base,primary_school,asian,9.051662,99.96492992,0.0
6242,6242,seattle,base,primary_school,asian,9.272444,99.96492992,0.0
6243,6243,seattle,base,primary_school,asian,9.493226,99.96492992,0.0
6244,6244,seattle,base,primary_school,asian,9.714008,99.97194393,0.007014016
6245,6245,seattle,base,primary_school,asian,9.93479,99.97428194,0.002338005
6246,6246,seattle,base,primary_school,asian,10.155572,99.97428194,0.0
6247,6247,seattle,base,primary_school,asian,10.376354,99.97428194,0.0
6248,6248,seattle,base,primary_school,asian,10.597136,99.97428194,0.0
6249,6249,seattle,base,primary_school,asian,10.817918,100.0,0.02571806
6250,6250,seattle,base,primary_school,native_hawaiian,-0.0004,1.367592209,1.367592209
6251,6251,seattle,base,primary_school,native_hawaiian,0.220382,8.329879818,6.962287609
6252,6252,seattle,base,primary_school,native_hawaiian,0.441164,22.25445504,13.92457522
6253,6253,seattle,base,primary_school,native_hawaiian,0.661946,37.00787402,14.75341898
6254,6254,seattle,base,primary_school,native_hawaiian,0.882728,57.52175715,20.51388313
6255,6255,seattle,base,primary_school,native_hawaiian,1.10351,69.49854952,11.97679237
6256,6256,seattle,base,primary_school,native_hawaiian,1.324292,81.1023622,11.60381268
6257,6257,seattle,base,primary_school,native_hawaiian,1.545074,87.65022793,6.547865727
6258,6258,seattle,base,primary_school,native_hawaiian,1.765856,91.38002487,3.729796933
6259,6259,seattle,base,primary_school,native_hawaiian,1.986638,94.86116867,3.481143804
6260,6260,seattle,base,primary_school,native_hawaiian,2.20742,96.8503937,1.989225031
6261,6261,seattle,base,primary_school,native_hawaiian,2.428202,98.21798591,1.367592209
6262,6262,seattle,base,primary_school,native_hawaiian,2.648984,98.88106092,0.66307501
6263,6263,seattle,base,primary_school,native_hawaiian,2.869766,99.21259843,0.331537505
6264,6264,seattle,base,primary_school,native_hawaiian,3.090548,99.25404061,0.041442188
6265,6265,seattle,base,primary_school,native_hawaiian,3.31133,99.70990468,0.45586407
6266,6266,seattle,base,primary_school,native_hawaiian,3.532112,99.75134687,0.041442188
6267,6267,seattle,base,primary_school,native_hawaiian,3.752894,99.79278906,0.041442188
6268,6268,seattle,base,primary_school,native_hawaiian,3.973676,99.83423125,0.041442188
6269,6269,seattle,base,primary_school,native_hawaiian,4.194458,99.83423125,0.0
6270,6270,seattle,base,primary_school,native_hawaiian,4.41524,99.83423125,0.0
6271,6271,seattle,base,primary_school,native_hawaiian,4.636022,99.83423125,0.0
6272,6272,seattle,base,primary_school,native_hawaiian,4.856804,99.83423125,0.0
6273,6273,seattle,base,primary_school,native_hawaiian,5.077586,99.83423125,0.0
6274,6274,seattle,base,primary_school,native_hawaiian,5.298368,99.91711562,0.082884376
6275,6275,seattle,base,primary_school,native_hawaiian,5.51915,100.0,0.082884376
6276,6276,seattle,base,primary_school,native_hawaiian,5.739932,100.0,0.0
6277,6277,seattle,base,primary_school,native_hawaiian,5.960714,100.0,0.0
6278,6278,seattle,base,primary_school,native_hawaiian,6.181496,100.0,0.0
6279,6279,seattle,base,primary_school,native_hawaiian,6.402278,100.0,0.0
6280,6280,seattle,base,primary_school,native_hawaiian,6.62306,100.0,0.0
6281,6281,seattle,base,primary_school,native_hawaiian,6.843842,100.0,0.0
6282,6282,seattle,base,primary_school,native_hawaiian,7.064624,100.0,0.0
6283,6283,seattle,base,primary_school,native_hawaiian,7.285406,100.0,0.0
6284,6284,seattle,base,primary_school,native_hawaiian,7.506188,100.0,0.0
6285,6285,seattle,base,primary_school,native_hawaiian,7.72697,100.0,0.0
6286,6286,seattle,base,primary_school,native_hawaiian,7.947752,100.0,0.0
6287,6287,seattle,base,primary_school,native_hawaiian,8.168534,100.0,0.0
6288,6288,seattle,base,primary_school,native_hawaiian,8.389316,100.0,0.0
6289,6289,seattle,base,primary_school,native_hawaiian,8.610098,100.0,0.0
6290,6290,seattle,base,primary_school,native_hawaiian,8.83088,100.0,0.0
6291,6291,seattle,base,primary_school,native_hawaiian,9.051662,100.0,0.0
6292,6292,seattle,base,primary_school,native_hawaiian,9.272444,100.0,0.0
6293,6293,seattle,base,primary_school,native_hawaiian,9.493226,100.0,0.0
6294,6294,seattle,base,primary_school,native_hawaiian,9.714008,100.0,0.0
6295,6295,seattle,base,primary_school,native_hawaiian,9.93479,100.0,0.0
6296,6296,seattle,base,primary_school,native_hawaiian,10.155572,100.0,0.0
6297,6297,seattle,base,primary_school,native_hawaiian,10.376354,100.0,0.0
6298,6298,seattle,base,primary_school,native_hawaiian,10.597136,100.0,0.0
6299,6299,seattle,base,primary_school,native_hawaiian,10.817918,100.0,0.0
6300,6300,seattle,base,primary_school,latino,-0.0004,1.410857254,1.410857254
6301,6301,seattle,base,primary_school,latino,0.220382,7.767037688,6.356180434
6302,6302,seattle,base,primary_school,latino,0.441164,20.75034173,12.98330404
6303,6303,seattle,base,primary_school,latino,0.661946,36.66276118,15.91241945
6304,6304,seattle,base,primary_school,latino,0.882728,53.18297208,16.5202109
6305,6305,seattle,base,primary_school,latino,1.10351,67.99453232,14.81156024
6306,6306,seattle,base,primary_school,latino,1.324292,80.05760594,12.06307362
6307,6307,seattle,base,primary_school,latino,1.545074,87.78314782,7.725541886
6308,6308,seattle,base,primary_school,latino,1.765856,92.36477251,4.581624683
6309,6309,seattle,base,primary_school,latino,1.986638,95.46231205,3.097539543
6310,6310,seattle,base,primary_school,latino,2.20742,97.57371607,2.111404023
6311,6311,seattle,base,primary_school,latino,2.428202,98.60134739,1.027631322
6312,6312,seattle,base,primary_school,latino,2.648984,99.30921695,0.707869557
6313,6313,seattle,base,primary_school,latino,2.869766,99.50937317,0.200156219
6314,6314,seattle,base,primary_school,latino,3.090548,99.5533099,0.043936731
6315,6315,seattle,base,primary_school,latino,3.31133,99.73882054,0.185510642
6316,6316,seattle,base,primary_school,latino,3.532112,99.74126147,0.00244093
6317,6317,seattle,base,primary_school,latino,3.752894,99.74614333,0.004881859
6318,6318,seattle,base,primary_school,latino,3.973676,99.7851982,0.039054872
6319,6319,seattle,base,primary_school,latino,4.194458,99.82425308,0.039054872
6320,6320,seattle,base,primary_school,latino,4.41524,99.84378051,0.019527436
6321,6321,seattle,base,primary_school,latino,4.636022,99.8511033,0.007322789
6322,6322,seattle,base,primary_school,latino,4.856804,99.8511033,0.0
6323,6323,seattle,base,primary_school,latino,5.077586,99.8511033,0.0
6324,6324,seattle,base,primary_school,latino,5.298368,99.92433119,0.073227885
6325,6325,seattle,base,primary_school,latino,5.51915,99.99511814,0.070786956
6326,6326,seattle,base,primary_school,latino,5.739932,99.99511814,0.0
6327,6327,seattle,base,primary_school,latino,5.960714,99.99511814,0.0
6328,6328,seattle,base,primary_school,latino,6.181496,99.99511814,0.0
6329,6329,seattle,base,primary_school,latino,6.402278,99.99511814,0.0
6330,6330,seattle,base,primary_school,latino,6.62306,99.99511814,0.0
6331,6331,seattle,base,primary_school,latino,6.843842,99.99511814,0.0
6332,6332,seattle,base,primary_school,latino,7.064624,99.99511814,0.0
6333,6333,seattle,base,primary_school,latino,7.285406,99.99511814,0.0
6334,6334,seattle,base,primary_school,latino,7.506188,99.99511814,0.0
6335,6335,seattle,base,primary_school,latino,7.72697,99.99511814,0.0
6336,6336,seattle,base,primary_school,latino,7.947752,99.99511814,0.0
6337,6337,seattle,base,primary_school,latino,8.168534,99.99511814,0.0
6338,6338,seattle,base,primary_school,latino,8.389316,99.99511814,0.0
6339,6339,seattle,base,primary_school,latino,8.610098,99.99511814,0.0
6340,6340,seattle,base,primary_school,latino,8.83088,99.99511814,0.0
6341,6341,seattle,base,primary_school,latino,9.051662,99.99511814,0.0
6342,6342,seattle,base,primary_school,latino,9.272444,99.99511814,0.0
6343,6343,seattle,base,primary_school,latino,9.493226,99.99511814,0.0
6344,6344,seattle,base,primary_school,latino,9.714008,99.99511814,0.0
6345,6345,seattle,base,primary_school,latino,9.93479,99.99511814,0.0
6346,6346,seattle,base,primary_school,latino,10.155572,99.99511814,0.0
6347,6347,seattle,base,primary_school,latino,10.376354,99.99511814,0.0
6348,6348,seattle,base,primary_school,latino,10.597136,99.99511814,0.0
6349,6349,seattle,base,primary_school,latino,10.817918,100.0,0.004881859
6350,6350,seattle,base,primary_school,african_american,-0.0004,1.314636284,1.314636284
6351,6351,seattle,base,primary_school,african_american,0.220382,7.891894095,6.577257811
6352,6352,seattle,base,primary_school,african_american,0.441164,20.9078124,13.01591831
6353,6353,seattle,base,primary_school,african_american,0.661946,39.87526242,18.96745001
6354,6354,seattle,base,primary_school,african_american,0.882728,55.73650205,15.86123963
6355,6355,seattle,base,primary_school,african_american,1.10351,70.85176202,15.11525997
6356,6356,seattle,base,primary_school,african_american,1.324292,83.95939914,13.10763712
6357,6357,seattle,base,primary_school,african_american,1.545074,90.82404256,6.864643418
6358,6358,seattle,base,primary_school,african_american,1.765856,94.17891283,3.354870269
6359,6359,seattle,base,primary_school,african_american,1.986638,96.08258769,1.903674867
6360,6360,seattle,base,primary_school,african_american,2.20742,97.47059903,1.388011332
6361,6361,seattle,base,primary_school,african_american,2.428202,98.68128732,1.210688299
6362,6362,seattle,base,primary_school,african_american,2.648984,99.50064203,0.819354707
6363,6363,seattle,base,primary_school,african_american,2.869766,99.69427063,0.1936286
6364,6364,seattle,base,primary_school,african_american,3.090548,99.708538,0.014267371
6365,6365,seattle,base,primary_school,african_american,3.31133,99.82879155,0.120253552
6366,6366,seattle,base,primary_school,african_american,3.532112,99.83286795,0.004076392
6367,6367,seattle,base,primary_school,african_american,3.752894,99.85121171,0.018343762
6368,6368,seattle,base,primary_school,african_american,3.973676,99.86955547,0.018343762
6369,6369,seattle,base,primary_school,african_american,4.194458,99.90624299,0.036687524
6370,6370,seattle,base,primary_school,african_american,4.41524,99.92662495,0.020381958
6371,6371,seattle,base,primary_school,african_american,4.636022,99.93070134,0.004076392
6372,6372,seattle,base,primary_school,african_american,4.856804,99.93070134,0.0
6373,6373,seattle,base,primary_school,african_american,5.077586,99.93273954,0.002038196
6374,6374,seattle,base,primary_school,african_american,5.298368,99.9510833,0.018343762
6375,6375,seattle,base,primary_school,african_american,5.51915,99.99388541,0.042802112
6376,6376,seattle,base,primary_school,african_american,5.739932,99.99388541,0.0
6377,6377,seattle,base,primary_school,african_american,5.960714,99.99388541,0.0
6378,6378,seattle,base,primary_school,african_american,6.181496,99.99388541,0.0
6379,6379,seattle,base,primary_school,african_american,6.402278,99.99388541,0.0
6380,6380,seattle,base,primary_school,african_american,6.62306,99.99388541,0.0
6381,6381,seattle,base,primary_school,african_american,6.843842,99.99388541,0.0
6382,6382,seattle,base,primary_school,african_american,7.064624,99.99388541,0.0
6383,6383,seattle,base,primary_school,african_american,7.285406,99.99388541,0.0
6384,6384,seattle,base,primary_school,african_american,7.506188,99.99388541,0.0
6385,6385,seattle,base,primary_school,african_american,7.72697,99.99388541,0.0
6386,6386,seattle,base,primary_school,african_american,7.947752,99.99388541,0.0
6387,6387,seattle,base,primary_school,african_american,8.168534,99.99388541,0.0
6388,6388,seattle,base,primary_school,african_american,8.389316,99.99388541,0.0
6389,6389,seattle,base,primary_school,african_american,8.610098,99.99388541,0.0
6390,6390,seattle,base,primary_school,african_american,8.83088,99.99388541,0.0
6391,6391,seattle,base,primary_school,african_american,9.051662,99.99388541,0.0
6392,6392,seattle,base,primary_school,african_american,9.272444,99.99388541,0.0
6393,6393,seattle,base,primary_school,african_american,9.493226,99.99388541,0.0
6394,6394,seattle,base,primary_school,african_american,9.714008,100.0,0.006114587
6395,6395,seattle,base,primary_school,african_american,9.93479,100.0,0.0
6396,6396,seattle,base,primary_school,african_american,10.155572,100.0,0.0
6397,6397,seattle,base,primary_school,african_american,10.376354,100.0,0.0
6398,6398,seattle,base,primary_school,african_american,10.597136,100.0,0.0
6399,6399,seattle,base,primary_school,african_american,10.817918,100.0,0.0
6400,6400,seattle,base,medical_clinic,all,0.0026,0.777568332,0.777568332
6401,6401,seattle,base,medical_clinic,all,0.123178,3.559914199,2.782345868
6402,6402,seattle,base,medical_clinic,all,0.243756,8.665702493,5.105788293
6403,6403,seattle,base,medical_clinic,all,0.364334,16.000195,7.334492509
6404,6404,seattle,base,medical_clinic,all,0.484912,23.90197926,7.901784263
6405,6405,seattle,base,medical_clinic,all,0.60549,31.02262017,7.120640905
6406,6406,seattle,base,medical_clinic,all,0.726068,37.2397543,6.217134129
6407,6407,seattle,base,medical_clinic,all,0.846646,42.85157139,5.611817089
6408,6408,seattle,base,medical_clinic,all,0.967224,47.85010888,4.998537489
6409,6409,seattle,base,medical_clinic,all,1.087802,52.44434333,4.594234457
6410,6410,seattle,base,medical_clinic,all,1.20838,56.84975137,4.405408041
