,id_orig,base_supermarket,base_medical_clinic,base_primary_school,mean_supermarket,mean_medical_clinic,mean_primary_school,95_supermarket,95_medical_clinic,95_primary_school,5_supermarket,5_medical_clinic,5_primary_school,isolated_medical_clinic,isolated_primary_school,isolated_supermarket,total_pop,white,indigenous,asian,polynesian,latino,african_american
4892,530330074013009,525.1,572.8,936.0,525.0999999999905,572.7999999999964,936.0,525.1,572.8,936.0,525.1,572.8,936.0,False,False,False,136,114,0,8,0,7,1
4893,530330074014000,373.4,385.5,614.7,373.40000000000407,385.5,614.7000000000002,373.4,385.5,614.7,373.4,385.5,614.7,False,False,False,190,155,0,23,1,13,3
4894,530330074014001,423.2,435.3,662.6,423.2000000000074,435.2999999999925,662.5999999999875,423.2,435.3,662.6,423.2,435.30000000000007,662.6000000000001,False,False,False,176,134,0,14,0,11,10
4895,530330074014002,519.8,531.9,759.2,519.7999999999919,531.9000000000098,759.1999999999913,519.8,531.9,759.2,519.8,531.9,759.2,False,False,False,177,148,1,12,0,13,4
4896,530330074014003,490.2,524.9,885.0,490.20000000000795,524.9000000000095,885.0,490.2,524.9,885.0,490.2,524.9,885.0,False,False,False,214,163,1,24,0,14,3
4897,530330074014004,393.6,428.5,788.4,393.599999999995,428.5,788.4000000000142,393.6,428.5,788.4,393.6,428.5,788.4,False,False,False,233,186,1,18,3,18,3
4898,530330074014005,407.0,332.3,797.7,407.0,332.29999999999376,797.6999999999894,407.0,332.3,797.7,407.0,332.3,797.7,False,False,False,146,125,3,9,0,6,2
4899,530330074021000,267.2,182.4,658.0,267.2000000000049,182.39999999999665,658.0,267.2,182.4,658.0,267.2,182.4,658.0,False,False,False,75,63,0,9,0,3,2
4900,530330074021001,331.8,270.3,735.6,331.79999999999376,270.299999999995,735.5999999999865,331.8,270.3,735.6,331.8,270.3,735.6,False,False,False,103,80,3,11,0,6,2
4901,530330074021002,415.1,310.3,805.8,415.099999999994,310.29999999999416,805.800000000011,415.1,310.3,805.8,415.1,310.3,805.8,False,False,False,104,91,0,8,0,6,2
4902,530330074021003,431.5,425.2,898.1,431.5,425.2000000000074,898.0999999999848,431.5,425.2,898.1,431.5,425.2,898.1,False,False,False,246,211,2,20,3,27,0
4903,530330074021004,393.2,581.2,1067.9,393.20000000000704,581.2000000000029,1067.9000000000144,393.2,581.2,1067.9,393.2,581.2,1067.9,False,False,False,241,191,5,18,2,24,6
4904,530330074021005,422.3,650.9,1137.6,422.2999999999926,650.9000000000123,1137.5999999999922,422.3,650.9,1137.6,422.3,650.9,1137.6,False,False,False,316,233,1,35,2,31,5
4905,530330074021007,298.0,400.8,1016.3,298.0,400.79999999999285,1016.3000000000183,298.0,400.8,1016.3,298.0,400.8,1016.3,False,False,False,64,45,0,8,0,9,1
4906,530330074021008,366.9,354.8,970.3,366.90000000000373,354.7999999999934,970.300000000017,366.9,354.8,970.3,366.9,354.8,970.3,False,False,False,47,36,0,6,2,6,0
4907,530330074021009,424.1,266.8,984.5,424.09999999999366,266.7999999999951,984.5,424.1,266.8,984.5,424.1,266.8,984.5,False,False,False,364,292,2,48,0,30,5
4908,530330074021010,396.4,172.5,788.0,396.4000000000052,172.5,788.0,396.4,172.5,788.0,396.4,172.5,788.0,False,False,False,212,167,1,26,1,15,8
4909,530330074022000,509.5,244.4,962.1,509.5,244.39999999999603,962.0999999999842,509.5,244.4,962.1,509.5,244.4,962.1,False,False,False,127,57,0,8,1,12,45
4910,530330074022001,592.8,330.1,1039.2,592.7999999999981,330.0999999999985,1039.199999999981,592.8,330.1,1039.2,592.8,330.1,1039.2,False,False,False,214,172,0,24,0,30,4
4911,530330074022002,261.5,406.2,1121.0,261.5,406.2000000000072,1121.0,261.5,406.2,1121.0,261.5,406.2,1121.0,False,False,False,272,196,5,42,1,21,10
4912,530330074022003,386.7,495.9,1210.7,386.700000000007,495.9000000000088,1210.699999999977,386.7,495.9,1210.6999999999998,386.7,495.9,1210.7,False,False,False,301,221,5,27,3,22,14
4913,530330074022004,200.7,614.7,1329.6,200.70000000000272,614.7000000000002,1329.6000000000067,200.7,614.7,1329.6,200.7,614.7,1329.6,False,False,False,418,250,9,39,0,27,84
